id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
2430,48,management,married,tertiary,no,1147,no,no,cellular,5,aug,389,1,64,2,success,yes
2431,21,student,single,secondary,no,216,no,no,cellular,5,aug,414,1,-1,0,unknown,yes
2432,45,admin.,married,secondary,no,153,no,no,cellular,5,aug,277,1,-1,0,unknown,yes
2433,43,management,married,tertiary,no,1791,no,no,cellular,5,aug,254,1,-1,0,unknown,yes
2434,47,management,single,tertiary,no,86,no,no,cellular,5,aug,253,1,97,4,success,yes
2435,27,management,single,tertiary,no,6791,no,no,cellular,5,aug,179,2,69,26,other,yes
2436,20,student,married,unknown,no,292,no,no,cellular,5,aug,385,2,93,1,failure,yes
2437,37,unemployed,single,tertiary,no,1291,no,no,cellular,5,aug,150,1,97,2,success,yes
2438,61,management,married,tertiary,no,175,no,no,telephone,5,aug,270,2,-1,0,unknown,yes
2439,57,services,single,secondary,no,0,no,no,cellular,6,aug,355,1,-1,0,unknown,yes
2440,40,management,married,tertiary,no,0,no,no,cellular,6,aug,131,2,98,6,success,yes
2441,53,admin.,divorced,secondary,no,0,yes,yes,cellular,6,aug,1452,1,98,2,failure,yes
2442,65,unknown,married,unknown,no,4717,no,no,telephone,6,aug,256,1,-1,0,unknown,yes
2443,67,retired,married,tertiary,no,701,no,no,cellular,6,aug,254,2,-1,0,unknown,yes
2444,66,retired,married,tertiary,no,3,no,no,cellular,6,aug,550,1,-1,0,unknown,yes
2445,67,management,married,tertiary,no,405,no,no,cellular,7,aug,345,2,-1,0,unknown,yes
2446,57,retired,married,secondary,no,168,no,no,cellular,7,aug,342,1,-1,0,unknown,yes
2447,38,admin.,married,tertiary,no,4297,no,no,cellular,7,aug,206,2,-1,0,unknown,yes
2448,56,management,divorced,tertiary,no,10532,no,no,cellular,7,aug,324,1,-1,0,unknown,yes
2449,46,management,married,tertiary,no,4693,no,yes,cellular,7,aug,79,1,394,2,failure,yes
2450,69,technician,married,secondary,no,9064,no,no,cellular,7,aug,714,1,-1,0,unknown,yes
2451,32,services,single,secondary,no,6983,no,no,cellular,7,aug,255,1,-1,0,unknown,yes
2452,72,retired,married,tertiary,no,2,no,no,cellular,7,aug,147,2,-1,0,unknown,yes
2453,41,admin.,married,tertiary,no,1536,no,no,cellular,7,aug,273,1,95,2,failure,yes
2454,72,retired,married,primary,no,1612,no,no,cellular,7,aug,530,2,-1,0,unknown,yes
2455,33,unemployed,married,secondary,no,1211,no,no,cellular,7,aug,456,1,-1,0,unknown,yes
2456,37,admin.,married,secondary,no,96,no,no,cellular,7,aug,155,1,99,2,success,yes
2457,34,management,married,tertiary,no,0,yes,no,cellular,7,aug,262,1,99,2,success,yes
2458,44,admin.,single,secondary,no,1534,no,no,cellular,7,aug,166,1,99,2,other,yes
2459,42,services,single,secondary,no,3403,yes,no,cellular,7,aug,215,1,99,1,failure,yes
2460,58,unemployed,married,secondary,no,687,yes,no,cellular,7,aug,221,1,99,2,success,yes
2461,34,technician,married,tertiary,no,7050,no,no,cellular,7,aug,130,1,-1,0,unknown,yes
2462,55,entrepreneur,divorced,secondary,no,538,yes,no,cellular,7,aug,353,2,-1,0,unknown,yes
2463,71,retired,married,primary,no,2600,no,no,cellular,7,aug,212,1,-1,0,unknown,yes
2464,23,student,single,secondary,no,0,no,no,cellular,7,aug,217,1,99,7,success,yes
2465,60,management,single,tertiary,no,1034,yes,no,cellular,7,aug,231,3,-1,0,unknown,yes
2466,18,student,single,unknown,no,108,no,no,cellular,10,aug,167,1,-1,0,unknown,yes
2467,54,technician,married,secondary,no,10185,no,no,cellular,10,aug,559,1,70,2,other,yes
2468,59,retired,divorced,tertiary,no,3444,no,no,cellular,10,aug,252,1,185,2,success,yes
2469,32,self-employed,single,tertiary,no,1815,no,no,telephone,10,aug,235,1,102,2,failure,yes
2470,61,self-employed,divorced,tertiary,no,52587,no,no,cellular,10,aug,290,1,-1,0,unknown,yes
2471,31,management,married,tertiary,no,10884,no,no,cellular,10,aug,294,3,98,2,success,yes
2472,42,blue-collar,married,primary,no,201,yes,no,cellular,11,aug,265,1,103,3,success,yes
2473,42,unemployed,married,unknown,no,190,no,no,cellular,11,aug,704,2,-1,0,unknown,yes
2474,42,services,single,tertiary,no,94,yes,no,cellular,11,aug,176,2,90,4,failure,yes
2475,70,housemaid,divorced,primary,no,1311,no,no,cellular,11,aug,651,1,-1,0,unknown,yes
2476,57,technician,married,secondary,no,589,yes,no,cellular,11,aug,167,1,190,5,failure,yes
2477,60,retired,married,secondary,no,1853,no,no,cellular,11,aug,408,1,-1,0,unknown,yes
2478,53,blue-collar,divorced,primary,no,4401,no,no,telephone,11,aug,254,1,-1,0,unknown,yes
2479,48,unemployed,divorced,secondary,no,201,no,no,cellular,11,aug,140,1,-1,0,unknown,yes
2480,30,management,single,tertiary,no,533,no,no,cellular,11,aug,229,2,99,4,success,yes
2481,39,management,single,tertiary,no,3840,yes,no,cellular,11,aug,315,2,-1,0,unknown,yes
2482,42,technician,married,secondary,no,994,yes,no,cellular,11,aug,149,1,78,5,failure,yes
2483,26,admin.,single,secondary,no,96,no,no,cellular,11,aug,349,1,70,3,failure,yes
2484,46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,1244,1,-1,0,unknown,yes
2485,40,admin.,single,secondary,no,100,yes,no,cellular,11,aug,221,1,461,1,success,yes
2486,39,admin.,married,secondary,no,260,yes,no,cellular,11,aug,175,2,116,2,failure,yes
2487,58,self-employed,married,primary,no,1013,yes,no,cellular,11,aug,206,1,461,1,failure,yes
2488,42,blue-collar,married,secondary,no,413,yes,no,cellular,11,aug,589,2,-1,0,unknown,yes
2489,31,services,single,secondary,no,181,no,no,cellular,12,aug,182,1,104,1,success,yes
2490,21,student,single,secondary,no,123,no,no,telephone,12,aug,449,1,-1,0,unknown,yes
2491,35,self-employed,single,tertiary,no,353,no,no,cellular,12,aug,582,1,-1,0,unknown,yes
2492,50,technician,divorced,unknown,no,2794,no,no,cellular,12,aug,1336,2,-1,0,unknown,yes
2493,36,management,single,tertiary,no,3850,yes,no,cellular,12,aug,239,2,100,4,failure,yes
2494,75,retired,married,primary,no,2970,no,no,cellular,12,aug,641,1,-1,0,unknown,yes
2495,20,student,single,primary,no,6991,no,no,cellular,12,aug,178,2,-1,0,unknown,yes
2496,57,admin.,single,secondary,no,2223,no,no,cellular,12,aug,1064,1,-1,0,unknown,yes
2497,41,management,married,tertiary,no,27696,no,no,cellular,12,aug,147,2,104,1,failure,yes
2498,59,technician,married,secondary,no,116,no,no,cellular,12,aug,398,4,422,3,failure,yes
2499,36,management,married,tertiary,no,2987,yes,no,cellular,12,aug,307,1,-1,0,unknown,yes
2500,18,student,single,primary,no,608,no,no,cellular,12,aug,267,1,-1,0,unknown,yes
2501,34,management,single,tertiary,no,48,yes,no,cellular,12,aug,810,3,93,6,failure,yes
2502,55,management,married,primary,no,113,no,no,cellular,12,aug,306,1,457,3,failure,yes
2503,33,blue-collar,single,secondary,no,498,no,no,cellular,12,aug,338,2,104,1,success,yes
2504,43,technician,married,tertiary,no,2643,no,no,cellular,12,aug,188,3,100,5,success,yes
2505,34,services,married,secondary,no,1337,no,no,cellular,12,aug,255,2,104,1,success,yes
2506,35,services,married,unknown,no,618,no,no,cellular,12,aug,293,1,104,1,success,yes
2507,43,technician,single,secondary,no,451,no,no,cellular,12,aug,289,2,-1,0,unknown,yes
2508,74,retired,married,primary,no,0,no,no,telephone,13,aug,562,2,-1,0,unknown,yes
2509,45,unemployed,divorced,primary,yes,11,no,no,cellular,13,aug,489,5,-1,0,unknown,yes
2510,38,blue-collar,married,secondary,no,1165,yes,no,cellular,13,aug,784,3,94,10,failure,yes
2511,32,management,single,tertiary,no,2465,no,no,cellular,13,aug,414,1,-1,0,unknown,yes
2512,29,admin.,single,tertiary,no,41,yes,no,cellular,13,aug,148,2,-1,0,unknown,yes
2513,31,admin.,married,secondary,no,35,no,no,cellular,13,aug,315,2,105,1,success,yes
2514,50,services,married,secondary,no,3169,no,no,cellular,13,aug,399,1,430,1,failure,yes
2515,44,technician,divorced,secondary,no,14,no,no,cellular,13,aug,234,1,-1,0,unknown,yes
2516,23,student,single,secondary,no,431,no,no,cellular,13,aug,496,2,-1,0,unknown,yes
2517,56,management,married,tertiary,no,616,no,no,cellular,13,aug,293,2,105,2,success,yes
2518,76,retired,married,primary,no,3324,no,no,cellular,13,aug,227,2,192,1,failure,yes
2519,28,technician,single,secondary,no,113,no,no,cellular,13,aug,204,3,105,1,failure,yes
2520,34,management,single,tertiary,no,13014,no,no,cellular,13,aug,738,1,-1,0,unknown,yes
2521,56,retired,married,primary,no,9367,no,no,cellular,13,aug,320,2,101,2,success,yes
2522,45,management,single,tertiary,no,2067,yes,no,cellular,13,aug,393,2,462,1,success,yes
2523,36,technician,single,secondary,no,376,no,no,cellular,13,aug,479,1,-1,0,unknown,yes
2524,57,retired,single,tertiary,no,842,no,no,cellular,13,aug,284,3,-1,0,unknown,yes
2525,49,technician,married,tertiary,no,1235,no,no,cellular,13,aug,354,3,-1,0,unknown,yes
2526,49,management,married,tertiary,no,1,no,no,telephone,13,aug,640,2,101,4,success,yes
2527,37,management,married,tertiary,no,1276,no,no,cellular,14,aug,156,2,-1,0,unknown,yes
2528,46,unemployed,single,tertiary,no,44,no,no,cellular,14,aug,225,1,-1,0,unknown,yes
2529,26,admin.,single,secondary,no,255,no,no,cellular,14,aug,209,2,106,2,success,yes
2530,47,unemployed,married,secondary,no,926,no,no,cellular,14,aug,436,1,403,5,success,yes
2531,36,management,married,primary,no,1506,no,no,cellular,14,aug,326,3,-1,0,unknown,yes
2532,37,student,single,unknown,no,444,no,no,cellular,14,aug,137,1,102,5,success,yes
2533,62,management,married,tertiary,no,557,no,no,cellular,14,aug,185,1,-1,0,unknown,yes
2534,26,blue-collar,single,secondary,no,535,no,no,cellular,14,aug,125,1,-1,0,unknown,yes
2535,45,management,married,tertiary,no,2671,no,no,cellular,14,aug,94,4,-1,0,unknown,yes
2536,63,technician,married,secondary,no,896,yes,no,cellular,14,aug,276,2,-1,0,unknown,yes
2537,25,management,single,tertiary,no,528,no,no,cellular,14,aug,201,1,-1,0,unknown,yes
2538,60,retired,married,unknown,no,209,no,no,cellular,14,aug,391,3,106,1,failure,yes
2539,44,management,married,tertiary,no,226,yes,no,cellular,14,aug,190,3,270,3,failure,yes
2540,33,unemployed,single,tertiary,no,1974,no,no,cellular,14,aug,498,2,191,1,failure,yes
2541,39,entrepreneur,married,tertiary,no,942,yes,no,cellular,14,aug,880,3,267,1,other,yes
2542,46,blue-collar,married,unknown,no,336,yes,no,cellular,14,aug,260,3,457,1,other,yes
2543,42,admin.,married,primary,no,-306,yes,no,cellular,17,aug,308,1,459,1,success,yes
2544,56,management,married,unknown,no,4623,no,no,cellular,17,aug,348,1,-1,0,unknown,yes
2545,82,retired,married,secondary,no,276,no,no,telephone,17,aug,199,1,-1,0,unknown,yes
2546,77,retired,married,tertiary,no,0,no,no,cellular,17,aug,286,1,-1,0,unknown,yes
2547,36,services,single,tertiary,no,1189,no,no,cellular,17,aug,220,1,-1,0,unknown,yes
2548,35,management,single,tertiary,no,431,no,no,cellular,17,aug,343,2,397,1,failure,yes
2549,50,technician,married,secondary,no,2218,yes,no,cellular,17,aug,711,1,-1,0,unknown,yes
2550,62,retired,married,secondary,no,1495,no,no,cellular,17,aug,606,1,196,1,success,yes
2551,26,management,single,tertiary,no,828,yes,no,cellular,17,aug,156,1,199,1,failure,yes
2552,55,management,married,tertiary,no,12972,no,no,telephone,18,aug,205,1,-1,0,unknown,yes
2553,22,student,single,secondary,no,948,no,no,telephone,18,aug,215,1,197,2,failure,yes
2554,30,student,single,secondary,no,48,no,no,cellular,18,aug,161,1,173,1,failure,yes
2555,34,housemaid,married,tertiary,no,0,no,no,cellular,18,aug,148,1,84,2,failure,yes
2556,31,management,married,tertiary,no,537,yes,no,cellular,18,aug,216,1,-1,0,unknown,yes
2557,55,technician,married,secondary,no,1938,no,yes,cellular,18,aug,193,1,386,3,success,yes
2558,49,technician,single,secondary,no,9131,yes,no,cellular,18,aug,532,1,461,5,failure,yes
2559,67,retired,divorced,tertiary,no,443,no,no,cellular,18,aug,441,1,-1,0,unknown,yes
2560,43,admin.,married,secondary,no,132,no,no,cellular,19,aug,574,1,84,3,success,yes
2561,25,technician,single,tertiary,no,3411,no,no,cellular,19,aug,225,2,-1,0,unknown,yes
2562,59,retired,divorced,secondary,no,1,no,no,cellular,19,aug,335,1,-1,0,unknown,yes
2563,44,admin.,married,secondary,no,10905,no,no,cellular,19,aug,240,2,271,1,other,yes
2564,42,management,married,tertiary,no,976,no,no,cellular,19,aug,164,1,-1,0,unknown,yes
2565,29,management,single,tertiary,no,2531,no,no,cellular,19,aug,634,1,-1,0,unknown,yes
2566,32,management,married,tertiary,no,1270,no,no,cellular,19,aug,232,3,-1,0,unknown,yes
2567,30,management,single,tertiary,no,5359,no,no,cellular,19,aug,145,1,84,2,success,yes
2568,38,technician,married,secondary,no,10596,no,no,cellular,19,aug,195,1,197,4,other,yes
2569,22,student,single,tertiary,no,691,no,no,cellular,19,aug,338,1,-1,0,unknown,yes
2570,25,entrepreneur,single,tertiary,no,347,no,no,cellular,20,aug,267,1,-1,0,unknown,yes
2571,34,self-employed,single,tertiary,no,9962,no,no,cellular,20,aug,474,1,-1,0,unknown,yes
2572,27,technician,single,tertiary,no,11862,no,no,cellular,20,aug,217,1,87,6,failure,yes
2573,35,management,single,tertiary,no,1756,no,no,cellular,20,aug,195,1,-1,0,unknown,yes
2574,45,housemaid,married,secondary,no,4068,no,no,cellular,20,aug,184,1,-1,0,unknown,yes
2575,42,management,married,primary,no,5310,yes,no,cellular,20,aug,273,1,90,3,success,yes
2576,20,student,single,secondary,no,215,no,no,cellular,21,aug,228,4,183,1,other,yes
2577,60,admin.,married,secondary,no,106,no,no,cellular,21,aug,216,3,91,1,success,yes
2578,47,management,married,tertiary,no,0,no,yes,cellular,21,aug,374,1,-1,0,unknown,yes
2579,25,student,single,secondary,no,469,no,no,cellular,21,aug,273,1,86,1,other,yes
2580,65,retired,married,secondary,no,2326,no,yes,cellular,21,aug,276,1,-1,0,unknown,yes
2581,50,technician,married,secondary,no,3370,no,no,cellular,21,aug,531,2,80,2,success,yes
2582,22,student,single,secondary,no,144,no,no,cellular,21,aug,116,1,-1,0,unknown,yes
2583,43,admin.,single,secondary,no,733,yes,no,cellular,21,aug,126,1,88,4,success,yes
2584,53,retired,divorced,tertiary,no,-309,yes,no,cellular,21,aug,343,2,428,2,success,yes
2585,71,retired,divorced,secondary,no,5584,no,no,cellular,21,aug,534,3,-1,0,unknown,yes
2586,28,blue-collar,married,secondary,no,61,yes,no,cellular,21,aug,744,1,109,3,success,yes
2587,59,unemployed,married,secondary,no,1047,no,no,cellular,21,aug,438,1,184,3,success,yes
2588,29,management,single,tertiary,no,265,no,no,cellular,24,aug,130,2,94,1,success,yes
2589,51,technician,married,secondary,no,117,no,no,cellular,24,aug,467,2,88,4,other,yes
2590,48,housemaid,married,tertiary,no,5473,no,no,cellular,24,aug,232,2,-1,0,unknown,yes
2591,37,blue-collar,married,primary,no,106,yes,no,cellular,25,aug,511,1,392,13,failure,yes
2592,37,technician,married,tertiary,no,127,yes,no,cellular,25,aug,192,1,193,1,success,yes
2593,64,retired,married,tertiary,no,380,no,no,cellular,25,aug,479,1,-1,0,unknown,yes
2594,69,retired,married,secondary,no,0,no,no,cellular,25,aug,412,2,-1,0,unknown,yes
2595,36,management,married,tertiary,no,255,no,no,cellular,25,aug,242,6,95,4,success,yes
2596,43,services,married,secondary,no,2145,no,no,cellular,25,aug,291,2,95,4,success,yes
2597,63,housemaid,married,primary,no,91,no,no,telephone,26,aug,128,3,-1,0,unknown,yes
2598,70,retired,married,secondary,no,1853,no,no,telephone,26,aug,314,1,-1,0,unknown,yes
2599,60,technician,single,primary,no,11262,no,no,cellular,26,aug,323,1,-1,0,unknown,yes
2600,86,retired,divorced,primary,no,0,no,no,telephone,26,aug,189,1,-1,0,unknown,yes
2601,72,retired,married,secondary,no,1129,no,no,cellular,26,aug,186,1,-1,0,unknown,yes
2602,60,retired,married,tertiary,no,108,no,no,cellular,26,aug,624,1,-1,0,unknown,yes
2603,43,management,single,tertiary,no,1696,yes,no,cellular,26,aug,257,1,474,3,failure,yes
2604,57,management,divorced,unknown,no,854,no,no,cellular,27,aug,700,4,92,1,failure,yes
2605,28,management,single,tertiary,no,223,yes,no,telephone,27,aug,157,2,119,1,other,yes
2606,36,blue-collar,single,secondary,no,40,yes,no,cellular,27,aug,259,3,475,4,success,yes
2607,66,retired,married,secondary,no,2048,no,no,cellular,27,aug,212,1,-1,0,unknown,yes
2608,33,technician,single,tertiary,no,3689,no,no,cellular,27,aug,445,3,-1,0,unknown,yes
2609,36,technician,single,secondary,no,539,yes,no,cellular,27,aug,398,2,477,1,failure,yes
2610,29,technician,single,secondary,no,590,no,no,cellular,27,aug,81,1,94,1,success,yes
2611,62,unemployed,married,secondary,no,780,no,no,cellular,28,aug,162,2,-1,0,unknown,yes
2612,34,blue-collar,married,secondary,no,1464,yes,no,cellular,28,aug,207,3,130,5,other,yes
2613,29,unemployed,single,tertiary,no,1311,no,no,cellular,28,aug,622,1,-1,0,unknown,yes
2614,30,management,married,tertiary,no,7,yes,no,cellular,28,aug,173,1,164,4,other,yes
2615,32,technician,married,tertiary,no,636,yes,no,cellular,28,aug,370,1,116,4,success,yes
2616,39,blue-collar,single,primary,no,24277,no,no,cellular,28,aug,261,1,-1,0,unknown,yes
2617,55,admin.,divorced,secondary,no,1872,no,no,cellular,28,aug,155,2,93,8,failure,yes
2618,36,management,single,tertiary,no,490,no,no,cellular,28,aug,207,8,98,1,failure,yes
2619,27,student,single,tertiary,no,118,no,no,cellular,31,aug,160,3,98,1,failure,yes
2620,45,management,married,tertiary,no,4119,yes,yes,telephone,31,aug,473,2,283,1,success,yes
2621,55,management,married,unknown,no,1504,yes,no,cellular,31,aug,186,3,101,2,success,yes
2622,52,blue-collar,married,secondary,no,2087,yes,no,cellular,31,aug,267,1,474,1,failure,yes
2623,49,management,single,tertiary,no,5689,no,no,cellular,31,aug,470,1,97,3,failure,yes
2624,30,blue-collar,married,primary,no,201,yes,no,cellular,31,aug,219,1,157,12,failure,yes
2625,39,management,married,tertiary,no,119,yes,no,cellular,1,sep,265,2,476,4,success,yes
2626,48,management,divorced,tertiary,no,17964,yes,no,cellular,1,sep,120,1,98,5,success,yes
2627,36,management,married,tertiary,no,1113,no,no,cellular,1,sep,212,1,-1,0,unknown,yes
2628,27,admin.,married,secondary,no,1596,no,no,cellular,1,sep,82,1,-1,0,unknown,yes
2629,51,management,married,tertiary,no,2635,no,no,cellular,1,sep,181,1,98,2,failure,yes
2630,48,technician,married,secondary,no,568,yes,no,cellular,2,sep,378,2,386,1,success,yes
2631,70,retired,married,secondary,no,2626,no,no,cellular,2,sep,140,2,-1,0,unknown,yes
2632,63,retired,married,secondary,no,4752,no,no,cellular,2,sep,233,2,-1,0,unknown,yes
2633,34,services,single,secondary,no,528,yes,no,cellular,2,sep,121,3,100,5,other,yes
2634,46,admin.,married,tertiary,no,2552,no,no,cellular,3,sep,260,1,94,8,success,yes
2635,31,self-employed,single,tertiary,no,3343,no,no,cellular,3,sep,365,1,94,1,success,yes
2636,32,admin.,married,secondary,no,995,no,no,cellular,3,sep,331,1,99,2,other,yes
2637,40,unemployed,single,tertiary,no,7968,no,no,cellular,3,sep,733,1,93,1,success,yes
2638,30,admin.,single,secondary,no,0,no,no,cellular,4,sep,316,3,-1,0,unknown,yes
2639,55,management,married,primary,no,2587,no,no,cellular,4,sep,328,2,94,2,success,yes
2640,57,management,divorced,tertiary,no,6468,yes,no,cellular,4,sep,730,1,157,4,failure,yes
2641,59,admin.,single,secondary,no,4744,no,no,cellular,4,sep,879,1,-1,0,unknown,yes
2642,26,technician,single,secondary,no,1231,yes,no,cellular,4,sep,230,1,93,7,success,yes
2643,73,retired,married,unknown,no,3443,no,no,telephone,4,sep,770,3,-1,0,unknown,yes
2644,30,admin.,single,secondary,no,2568,no,no,cellular,4,sep,563,1,100,4,other,yes
2645,64,retired,married,tertiary,no,1644,no,no,telephone,7,sep,569,4,-1,0,unknown,yes
2646,36,technician,married,tertiary,no,1354,no,no,cellular,7,sep,281,3,97,2,success,yes
2647,55,admin.,married,secondary,no,602,no,no,cellular,7,sep,350,1,98,5,success,yes
2648,63,retired,married,tertiary,no,1795,no,no,cellular,7,sep,219,1,-1,0,unknown,yes
2649,52,technician,married,secondary,no,0,yes,no,cellular,7,sep,211,1,294,1,failure,yes
2650,34,management,single,tertiary,no,268,no,no,cellular,7,sep,587,1,-1,0,unknown,yes
2651,36,services,married,secondary,no,52,yes,no,cellular,7,sep,351,1,95,6,success,yes
2652,31,management,single,tertiary,no,924,no,no,cellular,7,sep,231,1,94,3,success,yes
2653,47,retired,single,primary,no,3033,no,no,cellular,8,sep,293,1,-1,0,unknown,yes
2654,50,admin.,married,tertiary,no,6574,no,no,cellular,8,sep,495,1,92,3,success,yes
